expr_idx,pl_idx,r_prec,dcg,idcg,ndcg,clicks
0,206,0.12903225806451613,6.6902757198946,9.550090075707844,0.7005458238464544,0
1,432,0.05,0.763448461765446,2.6309297535714578,0.2901820015259143,0
2,289,0.0,0.4918415405985266,2.6309297535714578,0.18694590379346207,6
3,808,0.3791208791208791,16.357904029972907,16.942953452119205,0.9654694546733161,0
4,555,0.1875,4.219974485772808,6.6113479980138035,0.6382925973705488,0
5,839,0.03125,0.9615568713023386,2.6309297535714578,0.36548177312489466,0
6,385,0.2303370786516854,9.631470489646635,12.09103269065358,0.7965796417945178,0
7,580,0.375,7.315774920262074,10.559820905011446,0.6927934655397591,0
8,629,0.043478260869565216,0.999563015307537,3.5616063116448506,0.28064949571754055,1
9,184,0.043478260869565216,0.6713319029692655,2.6309297535714578,0.2551690717161642,0
10,748,0.0,0.0,1.0,0.0,10
11,84,0.30851063829787234,7.67448064498513,9.959731955258786,0.7705509224003733,0
12,974,0.0,0.1515171524096389,1.0,0.1515171524096389,9
13,656,0.020833333333333332,0.31464139499428156,2.0,0.15732069749714078,7
14,246,0.08536585365853659,4.304030581064005,6.355389973203988,0.6772252527714178,0
15,895,0.04782608695652174,5.195420491419209,5.543559338088345,0.9371994010640122,0
16,781,0.047619047619047616,0.9560081846604284,3.5616063116448506,0.26842051058105765,1
17,597,0.5061728395061729,11.17893124231723,12.64393979813129,0.884133539133856,0
18,240,0.024390243902439025,1.144836979067681,3.9484591188793923,0.28994525322389453,0
19,866,0.019230769230769232,0.40292486830283214,2.0,0.20146243415141607,1
20,188,0.20388349514563106,10.517278847646757,12.27648171406895,0.8567013817642777,0
21,610,0.10638297872340426,4.279423805513174,7.105998540132031,0.6022269469019144,0
22,10,0.07407407407407407,0.8786143068086003,3.1309297535714578,0.2806240880385014,1
23,315,0.1497584541062802,7.234572308356583,10.161581041840885,0.7119534134076009,0
24,505,0.38235294117647056,4.148020835520482,6.8613479980138035,0.6045489657019634,0
25,100,0.07874015748031496,2.2739616744552236,5.254494511770457,0.43276506795494424,0
26,55,0.1773049645390071,7.295412279201105,8.919019506620819,0.8179612426887879,0
27,928,0.19230769230769232,3.6707378156332466,6.0927404381667944,0.602477301123583,0
28,538,0.12727272727272726,2.888636404630568,5.822502283739475,0.4961159762354537,0
29,421,0.4666666666666667,14.784136840719885,15.951968023188115,0.926790777114733,0
30,915,0.10810810810810811,2.4708504204777633,4.637999639320748,0.5327405374355804,0
31,559,0.2,3.2085449621947624,5.254494511770457,0.6106286637101597,0
32,959,0.03,0.7771271357066236,2.6309297535714578,0.29538118022789556,0
33,511,0.07407407407407407,3.1994867846473847,6.0927404381667944,0.5251309845081892,0
34,825,0.0658682634730539,2.3208685004597323,5.543559338088345,0.41866035139439245,0
35,861,0.125,2.9649192650432283,5.822502283739475,0.5092173640400915,0
36,777,0.6785714285714286,7.871059391823693,9.550090075707844,0.8241869269741204,0
37,41,0.21428571428571427,5.484251859606495,7.3458110067001625,0.7465822159873529,0
38,675,0.04878048780487805,2.0379303594098706,3.9484591188793923,0.516133078259717,0
39,584,0.4752475247524752,11.433443828018532,13.366153853789003,0.855402680014596,0
40,484,0.21212121212121213,4.00121066528517,6.0927404381667944,0.6567177292208872,0
41,126,0.15,2.9618529113937964,5.254494511770457,0.563679894375953,0
42,335,0.07526881720430108,2.1616316581546573,4.304666305987414,0.5021600989484404,0
43,384,0.045454545454545456,0.7495151872120939,3.1309297535714578,0.2393906111617868,1
44,566,0.19658119658119658,6.753859574751466,8.48557693559859,0.7959222603259604,0
45,883,0.0,0.1965616322328226,1.0,0.1965616322328226,3
46,355,0.05813953488372093,2.5376541332637226,5.254494511770457,0.4829492404224972,0
47,147,0.21052631578947367,3.8131605627681116,6.0927404381667944,0.625853111824903,0
48,744,0.24858757062146894,11.425943463159081,12.64393979813129,0.9036695559755652,0
49,263,0.12162162162162163,4.67244782530187,5.543559338088345,0.8428606136131176,0
50,868,0.07236842105263158,2.3305760411587135,5.543559338088345,0.4204114899872967,0
51,702,0.1625,3.096746982449678,6.6113479980138035,0.46839872645941644,0
52,980,0.33793103448275863,10.79825653932158,13.544257447343012,0.7972571830757604,0
53,974,0.17647058823529413,3.420966872447627,5.254494511770457,0.6510553707467783,0
54,794,0.07563025210084033,2.5809344199986537,4.953464516106477,0.5210362185106193,0
55,48,0.07272727272727272,2.276577719982316,4.637999639320748,0.4908533628768736,0
56,714,0.0,0.0,1.0,0.0,10
57,966,0.05063291139240506,1.8455852419876635,3.1309297535714578,0.5894687480236185,0
58,454,0.2222222222222222,2.3928322677926293,4.304666305987414,0.5558693979285709,0
59,878,0.14018691588785046,5.7470015736079265,6.6113479980138035,0.8692632085520917,0
60,256,0.13829787234042554,2.6549318973273994,6.6113479980138035,0.40157194843245286,1
61,873,0.36585365853658536,6.008821237573921,8.919019506620819,0.6737087224793508,0
62,866,0.10344827586206896,1.6332892763657536,3.9484591188793923,0.4136523203586557,0
63,660,0.011363636363636364,0.3010299956639812,1.0,0.3010299956639812,0
64,231,0.1111111111111111,3.006006142948758,6.8613479980138035,0.43810722671680913,0
65,60,0.023809523809523808,1.1552085627701552,2.0,0.5776042813850776,0
66,332,0.13526570048309178,5.996717730720766,9.550090075707844,0.6279226356172661,0
67,82,0.03932584269662921,1.371231227713392,4.304666305987414,0.31854530182888496,1
68,183,0.12264150943396226,2.5333780940075012,6.0927404381667944,0.4158027278066277,0
69,375,0.3170731707317073,5.563533576669466,6.355389973203988,0.8754039642141238,0
70,239,0.23333333333333334,3.434711581455348,6.355389973203988,0.5404407276244265,0
71,646,0.3157894736842105,3.6783194373853165,6.0927404381667944,0.6037216708499833,0
72,533,0.0,0.0,1.0,0.0,10
73,516,0.12962962962962962,5.077583263523819,8.040268381923513,0.6315191262694,0
74,163,0.2857142857142857,3.802040152650228,6.355389973203988,0.598238686954009,0
75,356,0.0,0.30517903869950314,2.0,0.15258951934975157,9
76,951,0.11510791366906475,3.985312056053514,6.8613479980138035,0.580835144523666,0
77,939,0.12162162162162163,2.66750941655493,4.953464516106477,0.5385138841474222,0
78,815,0.1206896551724138,1.8008182954233314,4.953464516106477,0.36354722832229164,1
79,111,0.3333333333333333,7.556331823633007,9.755936908168279,0.7745367661517343,0
80,308,0.05,1.8512038287291197,3.5616063116448506,0.5197665510296621,0
81,437,0.0,0.0,1.0,0.0,10
82,928,0.0,0.0,1.0,0.0,10
83,929,0.17142857142857143,3.1602942903982774,5.543559338088345,0.5700839654921203,0
84,616,0.17346938775510204,5.327066923308877,7.105998540132031,0.7496577565029866,0
85,296,0.07272727272727272,1.9754118036714525,3.9484591188793923,0.5002994191395077,0
86,224,0.10236220472440945,2.471229437794921,6.0927404381667944,0.4056022840419037,0
87,380,0.11904761904761904,2.9426567914926487,5.254494511770457,0.5600266181458329,0
88,431,0.0673076923076923,2.267820252513333,4.304666305987414,0.5268283512148185,0
89,986,0.09523809523809523,0.7559580248098154,2.0,0.3779790124049077,0
90,637,0.2647058823529412,3.8864897598320276,5.822502283739475,0.6674947592010128,0
91,286,0.05555555555555555,1.029894965566156,2.6309297535714578,0.39145665678381764,0
92,284,0.0,0.0,1.0,0.0,10
93,376,0.15384615384615385,1.5989267374131,4.304666305987414,0.371440344908764,0
94,662,0.034482758620689655,0.43520195454499944,2.0,0.21760097727249972,1
95,285,0.048,1.0324911728933108,3.9484591188793923,0.26149217753236886,2
96,774,0.06818181818181818,1.085092670405102,2.6309297535714578,0.41243696033012694,0
97,863,0.06787330316742081,3.57068208497191,6.6113479980138035,0.540083820431873,0
98,350,0.1744186046511628,3.7359841321681135,6.8613479980138035,0.544497106581621,0
99,843,0.04040404040404041,0.6399954678193085,3.1309297535714578,0.20441067612240882,6
